216	-0.587785252
217	-0.601815023
218	-0.615661475
219	-0.629320391
220	-0.64278761
221	-0.656059029
222	-0.669130606
223	-0.68199836
224	-0.69465837
225	-0.707106781
226	-0.7193398
227	-0.731353702
228	-0.743144825
229	-0.75470958
230	-0.766044443
231	-0.777145961
232	-0.788010754
233	-0.79863551
234	-0.809016994
235	-0.819152044
236	-0.829037573
237	-0.838670568
238	-0.848048096
239	-0.857167301
240	-0.866025404
241	-0.874619707
242	-0.882947593
243	-0.891006524
244	-0.898794046
245	-0.906307787
246	-0.913545458
247	-0.920504853
248	-0.927183855
249	-0.933580426
250	-0.939692621
251	-0.945518576
252	-0.951056516
253	-0.956304756
254	-0.961261696
255	-0.965925826
256	-0.970295726
257	-0.974370065
258	-0.978147601
259	-0.981627183
260	-0.984807753
261	-0.987688341
262	-0.990268069
263	-0.992546152
264	-0.994521895
265	-0.996194698
266	-0.99756405
267	-0.998629535
268	-0.999390827
269	-0.999847695
270	-1
271	-0.999847695
272	-0.999390827
273	-0.998629535
274	-0.99756405
275	-0.996194698
276	-0.994521895
277	-0.992546152
278	-0.990268069
279	-0.987688341
280	-0.984807753
281	-0.981627183
282	-0.978147601
283	-0.974370065
284	-0.970295726
285	-0.965925826
286	-0.961261696
287	-0.956304756
288	-0.951056516
289	-0.945518576
290	-0.939692621
291	-0.933580426
292	-0.927183855
293	-0.920504853
294	-0.913545458
295	-0.906307787
296	-0.898794046
297	-0.891006524
298	-0.882947593
299	-0.874619707
300	-0.866025404
301	-0.857167301
302	-0.848048096
303	-0.838670568
304	-0.829037573
305	-0.819152044
306	-0.809016994
307	-0.79863551
308	-0.788010754
309	-0.777145961
310	-0.766044443
311	-0.75470958
312	-0.743144825
313	-0.731353702
314	-0.7193398
315	-0.707106781
316	-0.69465837
317	-0.68199836
318	-0.669130606
319	-0.656059029
320	-0.64278761
321	-0.629320391
322	-0.615661475
323	-0.601815023
324	-0.587785252
325	-0.573576436
326	-0.559192903
327	-0.544639035
328	-0.529919264
329	-0.515038075
330	-0.5
331	-0.48480962
332	-0.469471563
333	-0.4539905
334	-0.438371147
335	-0.422618262
336	-0.406736643
337	-0.390731128
338	-0.374606593
339	-0.35836795
340	-0.342020143
341	-0.325568154
342	-0.309016994
343	-0.292371705
344	-0.275637356
345	-0.258819045
346	-0.241921896
347	-0.224951054
348	-0.207911691
349	-0.190808995
350	-0.173648178
351	-0.156434465
352	-0.139173101
353	-0.121869343
354	-0.104528463
355	-0.087155743
356	-0.069756474
357	-0.052335956
358	-0.034899497
359	-0.017452406
360	-2.4503E-16
